-23.423,-17.054,-23.463,40,3.1,5
-24.93,-16.102,-21.38,40,4.1,5
-26.428,-15.15,-19.688,40,5.1,5
-27.911,-14.242,-18.278,40,6.1,5
-29.368,-13.395,-17.077,40,7.1,5
-11.062,-10.946,-27.828,20,0.1,6
-12.298,-10.978,-26.983,20,1.1,6
-13.533,-10.926,-24.944,20,2.1,6
-14.769,-10.798,-22.833,20,3.1,6
-16.003,-10.604,-20.979,20,4.1,6
-17.237,-10.358,-19.398,20,5.1,6
-18.47,-10.072,-18.045,20,6.1,6
-19.7,-9.7568,-16.873,20,7.1,6
-11.886,-11.769,-28.129,22,0.1,6
-13.138,-11.791,-27.21,22,1.1,6
-14.391,-11.712,-25.074,22,2.1,6
-15.642,-11.544,-22.907,22,3.1,6
-16.894,-11.302,-21.025,22,4.1,6
-18.144,-11.002,-19.43,22,5.1,6
-19.392,-10.661,-18.069,22,6.1,6
-20.637,-10.293,-16.892,22,7.1,6
-12.687,-12.568,-28.419,24,0.1,6
-13.959,-12.579,-27.424,24,1.1,6
-15.229,-12.47,-25.195,24,2.1,6
-16.5,-12.256,-22.976,24,3.1,6
-17.769,-11.96,-21.068,24,4.1,6
-19.038,-11.602,-19.46,24,5.1,6
-20.303,-11.203,-18.091,24,6.1,6
-21.565,-10.78,-16.91,24,7.1,6
-13.467,-13.346,-28.697,26,0.1,6
-14.759,-13.343,-27.626,26,1.1,6
-16.051,-13.199,-25.306,26,2.1,6
-17.342,-12.934,-23.039,26,3.1,6
-18.632,-12.578,-21.108,26,4.1,6
-19.92,-12.158,-19.488,26,5.1,6
-21.205,-11.699,-18.113,26,6.1,6
-22.486,-11.221,-16.929,26,7.1,6
-14.226,-14.103,-28.963,28,0.1,6
-15.541,-14.085,-27.817,28,1.1,6
-16.856,-13.9,-25.41,28,2.1,6
-18.17,-13.578,-23.098,28,3.1,6
-19.483,-13.157,-21.146,28,4.1,6
-20.794,-12.672,-19.515,28,5.1,6
-22.101,-12.152,-18.134,28,6.1,6
-23.402,-11.618,-16.947,28,7.1,6
-14.967,-14.841,-29.218,30,0.1,6
-16.308,-14.805,-27.998,30,1.1,6
-17.648,-14.574,-25.507,30,2.1,6
-18.988,-14.19,-23.153,30,3.1,6
-20.326,-13.698,-21.181,30,4.1,6
-21.661,-13.145,-19.54,30,5.1,6
-22.992,-12.563,-18.155,30,6.1,6
-24.315,-11.976,-16.965,30,7.1,6
-15.692,-15.563,-29.464,32,0.1,6
-17.061,-15.507,-28.17,32,1.1,6
-18.43,-15.224,-25.598,32,2.1,6
-19.798,-14.769,-23.205,32,3.1,6
-21.164,-14.204,-21.215,32,4.1,6
-22.526,-13.58,-19.566,32,5.1,6
-23.883,-12.937,-18.176,32,6.1,6
-25.23,-12.297,-16.984,32,7.1,6
-16.404,-16.272,-29.704,34,0.1,6
-17.805,-16.191,-28.335,34,1.1,6
-19.205,-15.85,-25.685,34,2.1,6
-20.603,-15.319,-23.254,34,3.1,6
-22,-14.675,-21.247,34,4.1,6
-23.392,-13.98,-19.59,34,5.1,6
-24.777,-13.276,-18.197,34,6.1,6
-26.15,-12.586,-17.003,34,7.1,6
-17.105,-16.97,-29.938,36,0.1,6
-18.54,-16.861,-28.495,36,1.1,6
-19.975,-16.454,-25.767,36,2.1,6
-21.408,-15.84,-23.301,36,3.1,6
-22.838,-15.114,-21.279,36,4.1,6
-24.263,-14.347,-19.615,36,5.1,6
-25.679,-13.583,-18.218,36,6.1,6
-27.08,-12.847,-17.024,36,7.1,6
-17.799,-17.659,-30.17,38,0.1,6
-19.272,-17.519,-28.651,38,1.1,6
-20.745,-17.037,-25.847,38,2.1,6
-22.215,-16.333,-23.347,38,3.1,6
-23.682,-15.522,-21.31,38,4.1,6
-25.143,-14.684,-19.64,38,5.1,6
-26.593,-13.863,-18.24,38,6.1,6
-28.023,-13.082,-17.045,38,7.1,6
-18.487,-18.343,-30.403,40,0.1,6
-20.003,-18.166,-28.804,40,1.1,6
-21.517,-17.601,-25.925,40,2.1,6
-23.029,-16.801,-23.392,40,3.1,6
-24.537,-15.902,-21.341,40,4.1,6
-26.037,-14.993,-19.665,40,5.1,6
-27.523,-14.117,-18.263,40,6.1,6
-28.985,-13.294,-17.067,40,7.1,6
-10.653,-10.537,-27.38,20,0.1,7
-11.889,-10.574,-26.646,20,1.1,7
-13.124,-10.534,-24.751,20,2.1,7
-14.36,-10.423,-22.724,20,3.1,7
-15.594,-10.252,-20.915,20,4.1,7
-16.828,-10.031,-19.358,20,5.1,7
-18.061,-9.7704,-18.019,20,6.1,7
-19.292,-9.4812,-16.854,20,7.1,7
-11.481,-11.364,-27.678,22,0.1,7
-12.734,-11.392,-26.876,22,1.1,7
-13.986,-11.328,-24.887,22,2.1,7
-15.238,-11.18,-22.804,22,3.1,7
-16.489,-10.963,-20.965,22,4.1,7
-17.739,-10.691,-19.392,22,5.1,7
-18.988,-10.379,-18.044,22,6.1,7
-20.234,-10.038,-16.875,22,7.1,7
-12.288,-12.169,-27.964,24,0.1,7
-13.559,-12.186,-27.094,24,1.1,7
-14.83,-12.094,-25.014,24,2.1,7
-16.1,-11.904,-22.877,24,3.1,7
-17.37,-11.636,-21.011,24,4.1,7
-18.638,-11.309,-19.424,24,5.1,7
-19.905,-10.94,-18.068,24,6.1,7
-21.167,-10.546,-16.894,24,7.1,7
-13.073,-12.952,-28.238,26,0.1,7
-14.365,-12.957,-27.3,26,1.1,7
-15.656,-12.832,-25.131,26,2.1,7
-16.947,-12.595,-22.945,26,3.1,7
-18.238,-12.27,-21.054,26,4.1,7
-19.526,-11.883,-19.454,26,5.1,7
-20.812,-11.456,-18.091,26,6.1,7
-22.094,-11.007,-16.914,26,7.1,7
-13.838,-13.714,-28.5,28,0.1,7
-15.153,-13.705,-27.494,28,1.1,7
-16.468,-13.543,-25.241,28,2.1,7
-17.782,-13.252,-23.008,28,3.1,7
-19.095,-12.866,-21.094,28,4.1,7
-20.406,-12.416,-19.483,28,5.1,7
-21.714,-11.928,-18.114,28,6.1,7
-23.016,-11.425,-16.933,28,7.1,7
-14.585,-14.459,-28.751,30,0.1,7
-15.926,-14.434,-27.678,30,1.1,7
-17.266,-14.228,-25.343,30,2.1,7
-18.606,-13.878,-23.067,30,3.1,7
-19.944,-13.425,-21.132,30,4.1,7
-21.28,-12.908,-19.51,30,5.1,7
-22.611,-12.36,-18.136,30,6.1,7
-23.936,-11.801,-16.952,30,7.1,7
-15.317,-15.188,-28.993,32,0.1,7
-16.686,-15.143,-27.853,32,1.1,7
-18.055,-14.89,-25.439,32,2.1,7
-19.422,-14.473,-23.122,32,3.1,7
-20.788,-13.949,-21.168,32,4.1,7
-22.151,-13.363,-19.537,32,5.1,7
-23.509,-12.752,-18.157,32,6.1,7
-24.859,-12.141,-16.971,32,7.1,7
-16.036,-15.904,-29.228,34,0.1,7
-17.436,-15.837,-28.021,34,1.1,7
-18.836,-15.528,-25.53,34,2.1,7
-20.235,-15.039,-23.174,34,3.1,7
-21.632,-14.438,-21.203,34,4.1,7
-23.025,-13.782,-19.563,34,5.1,7
-24.411,-13.11,-18.179,34,6.1,7
-25.787,-12.448,-16.992,34,7.1,7
-16.744,-16.609,-29.458,36,0.1,7
-18.18,-16.517,-28.184,36,1.1,7
-19.614,-16.146,-25.617,36,2.1,7
-21.047,-15.577,-23.225,36,3.1,7
-22.478,-14.896,-21.236,36,4.1,7
-23.904,-14.167,-19.589,36,5.1,7
-25.321,-13.435,-18.202,36,6.1,7
-26.725,-12.724,-17.012,36,7.1,7
-17.446,-17.307,-29.686,38,0.1,7
-18.919,-17.185,-28.343,38,1.1,7
-20.392,-16.743,-25.702,38,2.1,7
-21.863,-16.088,-23.274,38,3.1,7
-23.331,-15.323,-21.27,38,4.1,7
-24.792,-14.522,-19.615,38,5.1,7
-26.244,-13.731,-18.225,38,6.1,7
-27.678,-12.974,-17.034,38,7.1,7
-18.143,-17.999,-29.914,40,0.1,7
-19.659,-17.843,-28.499,40,1.1,7
-21.173,-17.322,-25.784,40,2.1,7
-22.686,-16.573,-23.322,40,3.1,7
-24.194,-15.721,-21.303,40,4.1,7
-25.695,-14.848,-19.642,40,5.1,7
-27.183,-14.001,-18.248,40,6.1,7
-28.649,-13.201,-17.057,40,7.1,7
-10.291,-10.175,-26.982,20,0.1,8
-11.526,-10.216,-26.34,20,1.1,8
-12.762,-10.185,-24.57,20,2.1,8
-13.997,-10.089,-22.621,20,3.1,8
-15.232,-9.9366,-20.853,20,4.1,8
-16.467,-9.7361,-19.319,20,5.1,8
-17.699,-9.4975,-17.993,20,6.1,8
-18.93,-9.2301,-16.837,20,7.1,8
-11.123,-11.006,-27.278,22,0.1,8
-12.376,-11.038,-26.573,22,1.1,8
-13.628,-10.986,-24.712,22,2.1,8
-14.88,-10.855,-22.705,22,3.1,8
-16.131,-10.66,-20.906,22,4.1,8
-17.382,-10.411,-19.356,22,5.1,8
-18.63,-10.122,-18.02,22,6.1,8
-19.877,-9.8044,-16.858,22,7.1,8
-11.934,-11.815,-27.56,24,0.1,8
-13.205,-11.838,-26.793,24,1.1,8
-14.476,-11.759,-24.844,24,2.1,8
-15.747,-11.589,-22.783,24,3.1,8
-17.016,-11.345,-20.955,24,4.1,8
-18.285,-11.044,-19.389,24,5.1,8
-19.552,-10.701,-18.045,24,6.1,8
-20.815,-10.331,-16.878,24,7.1,8
-12.724,-12.603,-27.831,26,0.1,8
-14.016,-12.614,-27.001,26,1.1,8
-15.307,-12.505,-24.966,26,2.1,8
-16.599,-12.291,-22.855,26,3.1,8
-17.889,-11.993,-21.001,26,4.1,8
-19.178,-11.634,-19.421,26,5.1,8
-20.464,-11.234,-18.07,26,6.1,8
-21.747,-10.81,-16.899,26,7.1,8
-13.494,-13.371,-28.089,28,0.1,8
-14.809,-13.369,-27.198,28,1.1,8
-16.124,-13.225,-25.08,28,2.1,8
-17.438,-12.96,-22.921,28,3.1,8
-18.751,-12.603,-21.044,28,4.1,8
-20.063,-12.183,-19.452,28,5.1,8
-21.371,-11.724,-18.093,28,6.1,8
-22.674,-11.246,-16.919,28,7.1,8
-14.247,-14.121,-28.336,30,0.1,8
-15.588,-14.104,-27.384,30,1.1,8
-16.928,-13.92,-25.187,30,2.1,8
-18.268,-13.599,-22.983,30,3.1,8
-19.606,-13.178,-21.084,30,4.1,8
-20.942,-12.692,-19.481,30,5.1,8
-22.275,-12.173,-18.116,30,6.1,8
-23.601,-11.64,-16.939,30,7.1,8
-14.985,-14.856,-28.574,32,0.1,8
-16.354,-14.821,-27.561,32,1.1,8
-17.723,-14.592,-25.287,32,2.1,8
-19.09,-14.207,-23.042,32,3.1,8
-20.457,-13.717,-21.122,32,4.1,8
-21.82,-13.164,-19.509,32,5.1,8
-23.179,-12.583,-18.139,32,6.1,8
-24.53,-11.997,-16.959,32,7.1,8
-15.71,-15.578,-28.805,34,0.1,8
-17.111,-15.523,-27.732,34,1.1,8
-18.511,-15.241,-25.383,34,2.1,8
-19.91,-14.787,-23.098,34,3.1,8
-21.307,-14.223,-21.159,34,4.1,8
-22.7,-13.6,-19.536,34,5.1,8
-24.088,-12.957,-18.162,34,6.1,8
-25.465,-12.319,-16.98,34,7.1,8
-16.426,-16.29,-29.031,36,0.1,8
-17.861,-16.211,-27.896,36,1.1,8
-19.296,-15.871,-25.474,36,2.1,8
-20.729,-15.34,-23.151,36,3.1,8
-22.16,-14.697,-21.195,36,4.1,8
-23.586,-14.002,-19.564,36,5.1,8
-25.005,-13.299,-18.185,36,6.1,8
-26.411,-12.61,-17.001,36,7.1,8
-17.134,-16.995,-29.255,38,0.1,8
-18.608,-16.888,-28.058,38,1.1,8
-20.081,-16.481,-25.562,38,2.1,8
-21.552,-15.866,-23.203,38,3.1,8
-23.02,-15.14,-21.23,38,4.1,8
-24.482,-14.373,-19.591,38,5.1,8
-25.935,-13.61,-18.209,38,6.1,8
-27.372,-12.874,-17.024,38,7.1,8
-17.839,-17.696,-29.478,40,0.1,8
-19.355,-17.556,-28.217,40,1.1,8
-20.869,-17.073,-25.648,40,2.1,8
-22.382,-16.367,-23.254,40,3.1,8
-23.891,-15.555,-21.265,40,4.1,8
-25.393,-14.715,-19.619,40,5.1,8
-26.883,-13.894,-18.234,40,6.1,8
-28.352,-13.113,-17.047,40,7.1,8
-9.9671,-9.8516,-26.627,20,0.1,9
-11.203,-9.8953,-26.061,20,1.1,9
-12.439,-9.8729,-24.4,20,2.1,9
-13.674,-9.7894,-22.523,20,3.1,9
-14.909,-9.652,-20.794,20,4.1,9
-16.143,-9.469,-19.282,20,5.1,9
-17.376,-9.2491,-17.968,20,6.1,9
-18.608,-9.0006,-16.819,20,7.1,9
-10.803,-10.686,-26.919,22,0.1,9
-12.056,-10.722,-26.296,22,1.1,9
-13.308,-10.679,-24.547,22,2.1,9
-14.56,-10.563,-22.611,22,3.1,9
-15.811,-10.385,-20.85,22,4.1,9
-17.062,-10.156,-19.32,22,5.1,9
-18.311,-9.8878,-17.996,22,6.1,9
-19.558,-9.5906,-16.842,22,7.1,9
-11.618,-11.499,-27.199,24,0.1,9
-12.889,-11.526,-26.518,24,1.1,9
-14.16,-11.459,-24.684,24,2.1,9
-15.431,-11.306,-22.693,24,3.1,9
-16.701,-11.082,-20.902,24,4.1,9
-17.969,-10.802,-19.356,24,5.1,9
-19.236,-10.481,-18.023,24,6.1,9
-20.5,-10.133,-16.863,24,7.1,9
-12.412,-12.291,-27.466,26,0.1,9
-13.704,-12.308,-26.728,26,1.1,9
-14.996,-12.212,-24.811,26,2.1,9
-16.287,-12.017,-22.768,26,3.1,9
-17.578,-11.742,-20.95,26,4.1,9
-18.867,-11.407,-19.39,26,5.1,9
-20.154,-11.03,-18.049,26,6.1,9
-21.437,-10.629,-16.884,26,7.1,9
-13.187,-13.064,-27.721,28,0.1,9
-14.502,-13.069,-26.926,28,1.1,9
-15.817,-12.94,-24.929,28,2.1,9
-17.131,-12.697,-22.838,28,3.1,9
-18.445,-12.365,-20.995,28,4.1,9
-19.756,-11.97,-19.421,28,5.1,9
-21.065,-11.536,-18.073,28,6.1,9
-22.369,-11.08,-16.905,28,7.1,9
-13.945,-13.819,-27.964,30,0.1,9
-15.286,-13.81,-27.114,30,1.1,9
-16.626,-13.643,-25.039,30,2.1,9
-17.966,-13.346,-22.903,30,3.1,9
-19.305,-12.953,-21.038,30,4.1,9
-20.641,-12.495,-19.452,30,5.1,9
-21.974,-12,-18.098,30,6.1,9
-23.301,-11.49,-16.926,30,7.1,9
-14.688,-14.56,-28.199,32,0.1,9
-16.058,-14.534,-27.293,32,1.1,9
-17.426,-14.324,-25.143,32,2.1,9
-18.794,-13.967,-22.965,32,3.1,9
-20.161,-13.506,-21.078,32,4.1,9
-21.525,-12.982,-19.482,32,5.1,9
-22.884,-12.426,-18.121,32,6.1,9
-24.236,-11.862,-16.947,32,7.1,9
-15.42,-15.288,-28.426,34,0.1,9
-16.82,-15.242,-27.464,34,1.1,9
-18.22,-14.983,-25.242,34,2.1,9
-19.619,-14.559,-23.023,34,3.1,9
-21.017,-14.026,-21.117,34,4.1,9
-22.411,-13.433,-19.51,34,5.1,9
-23.799,-12.816,-18.145,34,6.1,9
-25.178,-12.199,-16.968,34,7.1,9
-16.141,-16.006,-28.648,36,0.1,9
-17.577,-15.938,-27.631,36,1.1,9
-19.011,-15.623,-25.337,36,2.1,9
-20.445,-15.125,-23.079,36,3.1,9
-21.876,-14.515,-21.154,36,4.1,9
-23.303,-13.85,-19.539,36,5.1,9
-24.723,-13.172,-18.169,36,6.1,9
-26.131,-12.504,-16.99,36,7.1,9
-16.857,-16.718,-28.867,38,0.1,9
-18.33,-16.623,-27.794,38,1.1,9
-19.803,-16.244,-25.429,38,2.1,9
-21.274,-15.665,-23.134,38,3.1,9
-22.743,-14.973,-21.191,38,4.1,9
-24.206,-14.236,-19.568,38,5.1,9
-25.66,-13.497,-18.194,38,6.1,9
-27.099,-12.781,-17.013,38,7.1,9
-17.568,-17.425,-29.086,40,0.1,9
-19.084,-17.3,-27.955,40,1.1,9
-20.599,-16.848,-25.519,40,2.1,9
-22.112,-16.18,-23.187,40,3.1,9
-23.621,-15.402,-21.228,40,4.1,9
-25.124,-14.592,-19.597,40,5.1,9
-26.616,-13.794,-18.22,40,6.1,9
-28.087,-13.032,-17.038,40,7.1,9
-9.6759,-9.5605,-26.306,20,0.1,10
-10.912,-9.6068,-25.805,20,1.1,10
-12.147,-9.5912,-24.241,20,2.1,10
-13.383,-9.5181,-22.429,20,3.1,10
-14.618,-9.3939,-20.737,20,4.1,10
-15.852,-9.2258,-19.245,20,5.1,10
-17.086,-9.0219,-17.943,20,6.1,10
-18.317,-8.7898,-16.802,20,7.1,10
-10.515,-10.398,-26.596,22,0.1,10
-11.768,-10.438,-26.041,22,1.1,10
-13.02,-10.402,-24.392,22,2.1,10
-14.272,-10.299,-22.521,22,3.1,10
-15.524,-10.136,-20.796,22,4.1,10
-16.774,-9.924,-19.285,22,5.1,10
-18.024,-9.6733,-17.973,22,6.1,10
-19.271,-9.3938,-16.826,22,7.1,10
-11.334,-11.215,-26.873,24,0.1,10
-12.605,-11.246,-26.265,24,1.1,10
-13.876,-11.188,-24.533,24,2.1,10
-15.147,-11.049,-22.606,24,3.1,10
-16.417,-10.843,-20.85,24,4.1,10
-17.686,-10.582,-19.323,24,5.1,10
-18.953,-10.28,-18.001,24,6.1,10
-20.217,-9.9505,-16.848,24,7.1,10
-12.132,-12.011,-27.137,26,0.1,10
-13.424,-12.032,-26.476,26,1.1,10
-14.716,-11.947,-24.664,26,2.1,10
-16.007,-11.769,-22.685,26,3.1,10
-17.298,-11.513,-20.901,26,4.1,10
-18.587,-11.199,-19.359,26,5.1,10
-19.874,-10.843,-18.028,26,6.1,10
-21.158,-10.461,-16.87,26,7.1,10
-12.911,-12.788,-27.388,28,0.1,10
-14.226,-12.798,-26.675,28,1.1,10
-15.541,-12.682,-24.785,28,2.1,10
-16.856,-12.458,-22.758,28,3.1,10
-18.169,-12.147,-20.948,28,4.1,10
-19.481,-11.775,-19.392,28,5.1,10
-20.79,-11.363,-18.054,28,6.1,10
-22.095,-10.927,-16.892,28,7.1,10
-13.674,-13.548,-27.629,30,0.1,10
-15.015,-13.545,-26.864,30,1.1,10
-16.355,-13.393,-24.899,30,2.1,10
-17.695,-13.117,-22.826,30,3.1,10
-19.034,-12.747,-20.993,30,4.1,10
-20.371,-12.313,-19.424,30,5.1,10
-21.704,-11.841,-18.079,30,6.1,10
-23.032,-11.352,-16.913,30,7.1,10
-14.422,-14.294,-27.86,32,0.1,10
-15.791,-14.274,-27.044,32,1.1,10
-17.16,-14.082,-25.007,32,2.1,10
-18.528,-13.748,-22.89,32,3.1,10
-19.895,-13.313,-21.035,32,4.1,10
-21.259,-12.814,-19.455,32,5.1,10
-22.619,-12.281,-18.104,32,6.1,10
-23.972,-11.737,-16.935,32,7.1,10
-15.159,-15.027,-28.083,34,0.1,10
-16.559,-14.99,-27.217,34,1.1,10
-17.959,-14.75,-25.109,34,2.1,10
-19.359,-14.352,-22.951,34,3.1,10
-20.756,-13.846,-21.075,34,4.1,10
-22.15,-13.278,-19.485,34,5.1,10
-23.539,-12.684,-18.129,34,6.1,10
-24.92,-12.087,-16.957,34,7.1,10
-15.886,-15.751,-28.301,36,0.1,10
-17.321,-15.692,-27.385,36,1.1,10
-18.756,-15.399,-25.207,36,2.1,10
-20.19,-14.929,-23.01,36,3.1,10
-21.621,-14.348,-21.115,36,4.1,10
-23.048,-13.709,-19.515,36,5.1,10
-24.469,-13.054,-18.154,36,6.1,10
-25.879,-12.405,-16.98,36,7.1,10
-16.607,-16.468,-28.517,38,0.1,10
-18.081,-16.385,-27.549,38,1.1,10
-19.554,-16.03,-25.301,38,2.1,10
-21.025,-15.481,-23.067,38,3.1,10
-22.494,-14.819,-21.153,38,4.1,10
-23.958,-14.109,-19.544,38,5.1,10
-25.413,-13.392,-18.179,38,6.1,10
-26.854,-12.694,-17.003,38,7.1,10
-17.325,-17.182,-28.731,40,0.1,10
-18.841,-17.069,-27.711,40,1.1,10
-20.356,-16.644,-25.394,40,2.1,10
-21.869,-16.009,-23.123,40,3.1,10
-23.379,-15.262,-21.192,40,4.1,10
-24.882,-14.478,-19.575,40,5.1,10
-26.375,-13.701,-18.205,40,6.1,10
-27.849,-12.956,-17.028,40,7.1,10
-9.4122,-9.2968,-26.015,20,0.1,11
-10.648,-9.3454,-25.57,20,1.1,11
-11.884,-9.3356,-24.092,20,2.1,11
-13.119,-9.2714,-22.339,20,3.1,11
-14.354,-9.1584,-20.682,20,4.1,11
-15.589,-9.0033,-19.21,20,5.1,11
-16.822,-8.8134,-17.92,20,6.1,11
-18.054,-8.5956,-16.786,20,7.1,11
-10.255,-10.138,-26.302,22,0.1,11
-11.507,-10.18,-25.807,22,1.1,11
-12.76,-10.151,-24.246,22,2.1,11
-14.012,-10.058,-22.435,22,3.1,11
-15.263,-9.9085,-20.743,22,4.1,11
-16.514,-9.7112,-19.252,22,5.1,11
-17.764,-9.476,-17.951,22,6.1,11
-19.011,-9.212,-16.81,22,7.1,11
-11.077,-10.958,-26.577,24,0.1,11
-12.348,-10.992,-26.032,24,1.1,11
-13.619,-10.942,-24.391,24,2.1,11
-14.889,-10.815,-22.524,24,3.1,11
-16.159,-10.624,-20.801,24,4.1,11
-17.429,-10.379,-19.292,24,5.1,11
-18.696,-10.095,-17.98,24,6.1,11
-19.961,-9.7817,-16.834,24,7.1,11
-11.878,-11.757,-26.838,26,0.1,11
-13.17,-11.783,-26.244,26,1.1,11
-14.462,-11.707,-24.525,26,2.1,11
-15.754,-11.542,-22.605,26,3.1,11
-17.044,-11.303,-20.853,26,4.1,11
-18.334,-11.007,-19.329,26,5.1,11
-19.621,-10.67,-18.008,26,6.1,11
-20.905,-10.305,-16.857,26,7.1,11
-12.662,-12.538,-27.086,28,0.1,11
-13.977,-12.553,-26.444,28,1.1,11
-15.292,-12.448,-24.65,28,2.1,11
-16.606,-12.239,-22.681,28,3.1,11
-17.92,-11.948,-20.903,28,4.1,11
-19.232,-11.596,-19.364,28,5.1,11
-20.541,-11.202,-18.035,28,6.1,11
-21.847,-10.785,-16.879,28,7.1,11
-13.428,-13.303,-27.324,30,0.1,11
-14.769,-13.304,-26.634,30,1.1,11
-16.11,-13.166,-24.767,30,2.1,11
-17.45,-12.908,-22.752,30,3.1,11
-18.789,-12.558,-20.949,30,4.1,11
-20.126,-12.145,-19.397,30,5.1,11
-21.459,-11.694,-18.061,30,6.1,11
-22.788,-11.222,-16.901,30,7.1,11
-14.181,-14.053,-27.551,32,0.1,11
-15.55,-14.04,-26.815,32,1.1,11
-16.919,-13.862,-24.877,32,2.1,11
-18.287,-13.548,-22.819,32,3.1,11
-19.654,-13.135,-20.993,32,4.1,11
-21.019,-12.658,-19.429,32,5.1,11
-22.379,-12.146,-18.087,32,6.1,11
-23.733,-11.621,-16.924,32,7.1,11
-14.923,-14.791,-27.772,34,0.1,11
-16.323,-14.761,-26.988,34,1.1,11
-17.723,-14.537,-24.982,34,2.1,11
-19.123,-14.161,-22.882,34,3.1,11
-20.52,-13.68,-21.035,34,4.1,11
-21.915,-13.136,-19.46,34,5.1,11
-23.305,-12.562,-18.113,34,6.1,11
-24.686,-11.983,-16.946,34,7.1,11
-15.655,-15.52,-27.986,36,0.1,11
-17.09,-15.469,-27.156,36,1.1,11
-18.525,-15.195,-25.082,36,2.1,11
-19.959,-14.749,-22.943,36,3.1,11
-21.39,-14.194,-21.076,36,4.1,11
-22.818,-13.579,-19.491,36,5.1,11
-24.24,-12.944,-18.138,36,6.1,11
-25.651,-12.313,-16.969,36,7.1,11
-16.382,-16.243,-28.198,38,0.1,11
-17.855,-16.168,-27.321,38,1.1,11
-19.328,-15.835,-25.18,38,2.1,11
-20.8,-15.312,-23.002,38,3.1,11
-22.269,-14.677,-21.116,38,4.1,11
-23.733,-13.991,-19.522,38,5.1,11
-25.189,-13.294,-18.165,38,6.1,11
